code9,prov,city,district,town
350205001,福建省,厦门市,海沧区,海沧街道
350205002,福建省,厦门市,海沧区,新阳街道
350205003,福建省,厦门市,海沧区,嵩屿街道
350205004,福建省,厦门市,海沧区,东孚街道
350205403,福建省,厦门市,海沧区,天竺山林场
350205407,福建省,厦门市,海沧区,厦门海沧保税港区
350206001,福建省,厦门市,湖里区,湖里街道
350206002,福建省,厦门市,湖里区,殿前街道
350206003,福建省,厦门市,湖里区,禾山街道
350206004,福建省,厦门市,湖里区,江头街道
350206005,福建省,厦门市,湖里区,金山街道
350206405,福建省,厦门市,湖里区,火炬高技术开发区
350206406,福建省,厦门市,湖里区,象屿保税区
350211001,福建省,厦门市,集美区,集美街道
350211002,福建省,厦门市,集美区,侨英街道
350211003,福建省,厦门市,集美区,杏林街道
350211004,福建省,厦门市,集美区,杏滨街道
350211102,福建省,厦门市,集美区,灌口镇
350211103,福建省,厦门市,集美区,后溪镇
350211401,福建省,厦门市,集美区,第二农场
350211402,福建省,厦门市,集美区,省天马种猪场
350211403,福建省,厦门市,集美区,天马华侨农场
350211404,福建省,厦门市,集美区,坂头防护林场
350212001,福建省,厦门市,同安区,大同街道
350212002,福建省,厦门市,同安区,祥平街道
350212003,福建省,厦门市,同安区,新民街道
350212004,福建省,厦门市,同安区,西柯街道
350212005,福建省,厦门市,同安区,祥和街道
350212006,福建省,厦门市,同安区,新美街道
350212007,福建省,厦门市,同安区,美林街道
350212105,福建省,厦门市,同安区,莲花镇
350212107,福建省,厦门市,同安区,洪塘镇
350212109,福建省,厦门市,同安区,汀溪镇
350212110,福建省,厦门市,同安区,五显镇
350213001,福建省,厦门市,翔安区,大嶝街道
350213002,福建省,厦门市,翔安区,马巷街道
350213003,福建省,厦门市,翔安区,新店街道
350213004,福建省,厦门市,翔安区,凤翔街道
350213005,福建省,厦门市,翔安区,民安街道
350213006,福建省,厦门市,翔安区,香山街道
350213007,福建省,厦门市,翔安区,金海街道
350213103,福建省,厦门市,翔安区,新圩镇
350213111,福建省,厦门市,翔安区,内厝镇
350213404,福建省,厦门市,翔安区,大帽山农场
350302001,福建省,莆田市,城厢区,龙桥街道
350302002,福建省,莆田市,城厢区,凤凰山街道
350302003,福建省,莆田市,城厢区,霞林街道
350302100,福建省,莆田市,城厢区,常太镇
350302101,福建省,莆田市,城厢区,华亭镇
350302102,福建省,莆田市,城厢区,灵川镇
350302103,福建省,莆田市,城厢区,东海镇
350303001,福建省,莆田市,涵江区,涵东街道
350303002,福建省,莆田市,涵江区,涵西街道
350303100,福建省,莆田市,涵江区,三江口镇
350303101,福建省,莆田市,涵江区,白塘镇
350303102,福建省,莆田市,涵江区,国欢镇
350303103,福建省,莆田市,涵江区,梧塘镇
350303104,福建省,莆田市,涵江区,江口镇
350303105,福建省,莆田市,涵江区,萩芦镇
350303106,福建省,莆田市,涵江区,白沙镇
350303107,福建省,莆田市,涵江区,庄边镇
350303108,福建省,莆田市,涵江区,新县镇
350303200,福建省,莆田市,涵江区,大洋乡
350303500,福建省,莆田市,涵江区,赤港开发区
350304001,福建省,莆田市,荔城区,镇海街道
350304002,福建省,莆田市,荔城区,拱辰街道
350304100,福建省,莆田市,荔城区,西天尾镇
350304101,福建省,莆田市,荔城区,黄石镇
350304102,福建省,莆田市,荔城区,新度镇
350304103,福建省,莆田市,荔城区,北高镇
350305100,福建省,莆田市,秀屿区,笏石镇
350305101,福建省,莆田市,秀屿区,东庄镇
350305102,福建省,莆田市,秀屿区,忠门镇
350305103,福建省,莆田市,秀屿区,东埔镇
350305104,福建省,莆田市,秀屿区,东峤镇
350305105,福建省,莆田市,秀屿区,埭头镇
350305106,福建省,莆田市,秀屿区,平海镇
350305107,福建省,莆田市,秀屿区,南日镇
350305108,福建省,莆田市,秀屿区,湄洲镇
350305109,福建省,莆田市,秀屿区,山亭镇
350305110,福建省,莆田市,秀屿区,月塘镇
350305400,福建省,莆田市,秀屿区,前沁农场
350305401,福建省,莆田市,秀屿区,后海管理局
350322001,福建省,莆田市,仙游县,鲤城街道
350322100,福建省,莆田市,仙游县,枫亭镇
350322101,福建省,莆田市,仙游县,榜头镇
350322102,福建省,莆田市,仙游县,郊尾镇
350322103,福建省,莆田市,仙游县,度尾镇
350322104,福建省,莆田市,仙游县,鲤南镇
350322105,福建省,莆田市,仙游县,赖店镇
350322106,福建省,莆田市,仙游县,盖尾镇
350322107,福建省,莆田市,仙游县,园庄镇
350322108,福建省,莆田市,仙游县,大济镇
350322109,福建省,莆田市,仙游县,龙华镇
350322110,福建省,莆田市,仙游县,钟山镇
350322111,福建省,莆田市,仙游县,游洋镇
350322200,福建省,莆田市,仙游县,西苑乡
350322201,福建省,莆田市,仙游县,石苍乡
350322202,福建省,莆田市,仙游县,社硎乡
350322203,福建省,莆田市,仙游县,书峰乡
350322204,福建省,莆田市,仙游县,菜溪乡
350404001,福建省,三明市,三元区,列东街道
350404002,福建省,三明市,三元区,列西街道
350404003,福建省,三明市,三元区,徐碧街道
350404004,福建省,三明市,三元区,城关街道
350404005,福建省,三明市,三元区,白沙街道
350404006,福建省,三明市,三元区,富兴堡街道
350404007,福建省,三明市,三元区,荆西街道
350404100,福建省,三明市,三元区,陈大镇
350404101,福建省,三明市,三元区,洋溪镇
350404102,福建省,三明市,三元区,莘口镇
350404103,福建省,三明市,三元区,岩前镇
350404200,福建省,三明市,三元区,中村乡
350404500,福建省,三明市,三元区,福建三元经济开发区
350405001,福建省,三明市,沙县区,凤岗街道
350405002,福建省,三明市,沙县区,虬江街道
350405100,福建省,三明市,沙县区,青州镇
350405101,福建省,三明市,沙县区,夏茂镇
350405102,福建省,三明市,沙县区,高砂镇
350405103,福建省,三明市,沙县区,高桥镇
350405104,福建省,三明市,沙县区,富口镇
350405105,福建省,三明市,沙县区,大洛镇
350405200,福建省,三明市,沙县区,南霞乡
350405201,福建省,三明市,沙县区,南阳乡
350405202,福建省,三明市,沙县区,郑湖乡
350405203,福建省,三明市,沙县区,湖源乡
350405400,福建省,三明市,沙县区,三明高新技术产业开发区
350405402,福建省,三明市,沙县区,青山纸业工业区
350405403,福建省,三明市,沙县区,海西三明生态工贸区
350421100,福建省,三明市,明溪县,雪峰镇
350421101,福建省,三明市,明溪县,盖洋镇
350421102,福建省,三明市,明溪县,胡坊镇
350421103,福建省,三明市,明溪县,瀚仙镇
350421200,福建省,三明市,明溪县,城关乡
350421201,福建省,三明市,明溪县,沙溪乡
350421202,福建省,三明市,明溪县,夏阳乡
350421203,福建省,三明市,明溪县,枫溪乡
350421204,福建省,三明市,明溪县,夏坊乡
350423100,福建省,三明市,清流县,龙津镇
350423101,福建省,三明市,清流县,嵩溪镇
350423102,福建省,三明市,清流县,嵩口镇
350423103,福建省,三明市,清流县,灵地镇
350423104,福建省,三明市,清流县,长校镇
350423105,福建省,三明市,清流县,赖坊镇
350423106,福建省,三明市,清流县,林畲镇
350423201,福建省,三明市,清流县,温郊乡
350423203,福建省,三明市,清流县,田源乡
350423204,福建省,三明市,清流县,沙芜乡
350423206,福建省,三明市,清流县,余朋乡
350423208,福建省,三明市,清流县,李家乡
350423209,福建省,三明市,清流县,里田乡
350424100,福建省,三明市,宁化县,翠江镇
350424101,福建省,三明市,宁化县,泉上镇
350424102,福建省,三明市,宁化县,湖村镇
350424103,福建省,三明市,宁化县,石壁镇
350424104,福建省,三明市,宁化县,曹坊镇
350424105,福建省,三明市,宁化县,安远镇
350424106,福建省,三明市,宁化县,淮土镇
350424107,福建省,三明市,宁化县,安乐镇
350424108,福建省,三明市,宁化县,水茜镇
350424109,福建省,三明市,宁化县,城郊镇
350424110,福建省,三明市,宁化县,城南镇
350424202,福建省,三明市,宁化县,济村乡
350424204,福建省,三明市,宁化县,方田乡
350424207,福建省,三明市,宁化县,治平畲族乡
350424208,福建省,三明市,宁化县,中沙乡
350424209,福建省,三明市,宁化县,河龙乡
350425100,福建省,三明市,大田县,均溪镇
350425101,福建省,三明市,大田县,石牌镇
350425102,福建省,三明市,大田县,上京镇
350425103,福建省,三明市,大田县,广平镇
350425104,福建省,三明市,大田县,桃源镇
350425105,福建省,三明市,大田县,太华镇
350425106,福建省,三明市,大田县,建设镇
350425107,福建省,三明市,大田县,奇韬镇
350425108,福建省,三明市,大田县,华兴镇
350425109,福建省,三明市,大田县,吴山镇
350425110,福建省,三明市,大田县,文江镇
350425111,福建省,三明市,大田县,梅山镇
350425201,福建省,三明市,大田县,屏山乡
350425203,福建省,三明市,大田县,济阳乡
350425204,福建省,三明市,大田县,武陵乡
350425205,福建省,三明市,大田县,谢洋乡
350425208,福建省,三明市,大田县,湖美乡
350425209,福建省,三明市,大田县,前坪乡
350425400,福建省,三明市,大田县,东风农场生活区
350426100,福建省,三明市,尤溪县,城关镇
350426101,福建省,三明市,尤溪县,梅仙镇
350426102,福建省,三明市,尤溪县,西滨镇
350426103,福建省,三明市,尤溪县,洋中镇
350426104,福建省,三明市,尤溪县,新阳镇
350426105,福建省,三明市,尤溪县,管前镇
350426106,福建省,三明市,尤溪县,西城镇
350426107,福建省,三明市,尤溪县,尤溪口镇
350426108,福建省,三明市,尤溪县,坂面镇
350426109,福建省,三明市,尤溪县,联合镇
350426110,福建省,三明市,尤溪县,中仙镇
350426201,福建省,三明市,尤溪县,汤川乡
350426202,福建省,三明市,尤溪县,溪尾乡
350426204,福建省,三明市,尤溪县,台溪乡
350426206,福建省,三明市,尤溪县,八字桥乡
350428100,福建省,三明市,将乐县,古镛镇
350428101,福建省,三明市,将乐县,万安镇
350428102,福建省,三明市,将乐县,高唐镇
350428103,福建省,三明市,将乐县,白莲镇
350428104,福建省,三明市,将乐县,黄潭镇
350428105,福建省,三明市,将乐县,水南镇
350428106,福建省,三明市,将乐县,光明镇
350428107,福建省,三明市,将乐县,南口镇
350428201,福建省,三明市,将乐县,漠源乡
350428203,福建省,三明市,将乐县,万全乡
350428204,福建省,三明市,将乐县,安仁乡
350428205,福建省,三明市,将乐县,大源乡
350428206,福建省,三明市,将乐县,余坊乡
350429100,福建省,三明市,泰宁县,杉城镇
350429101,福建省,三明市,泰宁县,朱口镇
350429103,福建省,三明市,泰宁县,下渠镇
350429200,福建省,三明市,泰宁县,新桥乡
350429201,福建省,三明市,泰宁县,上青乡
350429202,福建省,三明市,泰宁县,大田乡
350429203,福建省,三明市,泰宁县,梅口乡
350429205,福建省,三明市,泰宁县,开善乡
350429208,福建省,三明市,泰宁县,大龙乡
350430100,福建省,三明市,建宁县,濉溪镇
350430101,福建省,三明市,建宁县,里心镇
350430102,福建省,三明市,建宁县,溪口镇
350430103,福建省,三明市,建宁县,均口镇
350430201,福建省,三明市,建宁县,伊家乡
350430202,福建省,三明市,建宁县,黄坊乡
350430203,福建省,三明市,建宁县,溪源乡
350430204,福建省,三明市,建宁县,客坊乡
350430205,福建省,三明市,建宁县,黄埠乡
350430400,福建省,三明市,建宁县,福建建宁经济开发区
350481001,福建省,三明市,永安市,燕东街道
350481002,福建省,三明市,永安市,燕西街道
350481003,福建省,三明市,永安市,燕南街道
350481004,福建省,三明市,永安市,燕北街道
350481100,福建省,三明市,永安市,西洋镇
350481101,福建省,三明市,永安市,贡川镇
350481102,福建省,三明市,永安市,安砂镇
350481103,福建省,三明市,永安市,小陶镇
350481104,福建省,三明市,永安市,大湖镇
350481105,福建省,三明市,永安市,曹远镇
350481106,福建省,三明市,永安市,洪田镇
350481107,福建省,三明市,永安市,槐南镇
350481202,福建省,三明市,永安市,上坪乡
350481203,福建省,三明市,永安市,罗坊乡
350481204,福建省,三明市,永安市,青水畲族乡
350502001,福建省,泉州市,鲤城区,海滨街道
350502002,福建省,泉州市,鲤城区,临江街道
350502003,福建省,泉州市,鲤城区,鲤中街道
350502004,福建省,泉州市,鲤城区,开元街道
350502005,福建省,泉州市,鲤城区,浮桥街道
350502006,福建省,泉州市,鲤城区,江南街道
350502007,福建省,泉州市,鲤城区,金龙街道
350502008,福建省,泉州市,鲤城区,常泰街道
350502400,福建省,泉州市,鲤城区,清濛经济开发区
350503001,福建省,泉州市,丰泽区,东湖街道
350503002,福建省,泉州市,丰泽区,丰泽街道
350503003,福建省,泉州市,丰泽区,泉秀街道
350503004,福建省,泉州市,丰泽区,清源街道
350503005,福建省,泉州市,丰泽区,华大街道
350503006,福建省,泉州市,丰泽区,城东街道
350503007,福建省,泉州市,丰泽区,东海街道
350503008,福建省,泉州市,丰泽区,北峰街道
350504001,福建省,泉州市,洛江区,万安街道
350504002,福建省,泉州市,洛江区,双阳街道
350504100,福建省,泉州市,洛江区,罗溪镇
350504101,福建省,泉州市,洛江区,马甲镇
350504102,福建省,泉州市,洛江区,河市镇
350504200,福建省,泉州市,洛江区,虹山乡
350505001,福建省,泉州市,泉港区,山腰街道
350505100,福建省,泉州市,泉港区,南埔镇
350505101,福建省,泉州市,泉港区,界山镇
350505102,福建省,泉州市,泉港区,后龙镇
350505103,福建省,泉州市,泉港区,峰尾镇
350505105,福建省,泉州市,泉港区,前黄镇
350505106,福建省,泉州市,泉港区,涂岭镇
350505400,福建省,泉州市,泉港区,石化工业园区
350521100,福建省,泉州市,惠安县,螺城镇
350521101,福建省,泉州市,惠安县,螺阳镇
350521102,福建省,泉州市,惠安县,黄塘镇
350521103,福建省,泉州市,惠安县,紫山镇
350521104,福建省,泉州市,惠安县,洛阳镇
350521105,福建省,泉州市,惠安县,东园镇
350521106,福建省,泉州市,惠安县,张坂镇
350521107,福建省,泉州市,惠安县,崇武镇
350521108,福建省,泉州市,惠安县,山霞镇
350521109,福建省,泉州市,惠安县,涂寨镇
350521110,福建省,泉州市,惠安县,东岭镇
350521111,福建省,泉州市,惠安县,东桥镇
350521112,福建省,泉州市,惠安县,净峰镇
350521113,福建省,泉州市,惠安县,小岞镇
350521114,福建省,泉州市,惠安县,辋川镇
350521200,福建省,泉州市,惠安县,百崎回族乡
350521400,福建省,泉州市,惠安县,城南工业区
350521401,福建省,泉州市,惠安县,惠南工业区
350521402,福建省,泉州市,惠安县,泉惠石化工业园区
350521403,福建省,泉州市,惠安县,惠东工业园区
350524100,福建省,泉州市,安溪县,凤城镇
350524101,福建省,泉州市,安溪县,蓬莱镇
350524102,福建省,泉州市,安溪县,湖头镇
350524103,福建省,泉州市,安溪县,官桥镇
350524104,福建省,泉州市,安溪县,剑斗镇
350524105,福建省,泉州市,安溪县,城厢镇
350524106,福建省,泉州市,安溪县,金谷镇
350524107,福建省,泉州市,安溪县,龙门镇
350524108,福建省,泉州市,安溪县,虎邱镇
350524109,福建省,泉州市,安溪县,芦田镇
350524110,福建省,泉州市,安溪县,感德镇
350524111,福建省,泉州市,安溪县,魁斗镇
350524112,福建省,泉州市,安溪县,西坪镇
350524113,福建省,泉州市,安溪县,参内镇
350524114,福建省,泉州市,安溪县,长卿镇
350524201,福建省,泉州市,安溪县,白濑乡
350524202,福建省,泉州市,安溪县,湖上乡
350524203,福建省,泉州市,安溪县,尚卿乡
350524204,福建省,泉州市,安溪县,大坪乡
350524205,福建省,泉州市,安溪县,龙涓乡
350524207,福建省,泉州市,安溪县,蓝田乡
350524208,福建省,泉州市,安溪县,祥华乡
350524209,福建省,泉州市,安溪县,桃舟乡
350524210,福建省,泉州市,安溪县,福田乡
350525100,福建省,泉州市,永春县,桃城镇
350525101,福建省,泉州市,永春县,五里街镇
350525102,福建省,泉州市,永春县,一都镇
350525103,福建省,泉州市,永春县,下洋镇
350525104,福建省,泉州市,永春县,蓬壶镇
350525105,福建省,泉州市,永春县,达埔镇
350525106,福建省,泉州市,永春县,吾峰镇
350525107,福建省,泉州市,永春县,石鼓镇
350525108,福建省,泉州市,永春县,岵山镇
350525109,福建省,泉州市,永春县,东平镇
350525110,福建省,泉州市,永春县,湖洋镇
350525111,福建省,泉州市,永春县,坑仔口镇
350525112,福建省,泉州市,永春县,玉斗镇
350525113,福建省,泉州市,永春县,锦斗镇
350525114,福建省,泉州市,永春县,东关镇
350525115,福建省,泉州市,永春县,桂洋镇
350525116,福建省,泉州市,永春县,苏坑镇
350525117,福建省,泉州市,永春县,仙夹镇
350525200,福建省,泉州市,永春县,横口乡
350525201,福建省,泉州市,永春县,呈祥乡
350525202,福建省,泉州市,永春县,介福乡
350525204,福建省,泉州市,永春县,外山乡
350526100,福建省,泉州市,德化县,浔中镇
350526101,福建省,泉州市,德化县,龙浔镇
350526102,福建省,泉州市,德化县,三班镇
350526103,福建省,泉州市,德化县,龙门滩镇
350526104,福建省,泉州市,德化县,雷峰镇
350526105,福建省,泉州市,德化县,南埕镇
350526106,福建省,泉州市,德化县,水口镇
350526107,福建省,泉州市,德化县,赤水镇
350526108,福建省,泉州市,德化县,上涌镇
350526109,福建省,泉州市,德化县,葛坑镇
350526110,福建省,泉州市,德化县,盖德镇
350526111,福建省,泉州市,德化县,美湖镇
350526200,福建省,泉州市,德化县,杨梅乡
350526202,福建省,泉州市,德化县,汤头乡
350526204,福建省,泉州市,德化县,桂阳乡
350526206,福建省,泉州市,德化县,国宝乡
350526208,福建省,泉州市,德化县,大铭乡
350526209,福建省,泉州市,德化县,春美乡
350581001,福建省,泉州市,石狮市,湖滨街道
350581002,福建省,泉州市,石狮市,凤里街道
350581100,福建省,泉州市,石狮市,灵秀镇
350581101,福建省,泉州市,石狮市,宝盖镇
350581102,福建省,泉州市,石狮市,蚶江镇
350581103,福建省,泉州市,石狮市,祥芝镇
350581104,福建省,泉州市,石狮市,鸿山镇
350581105,福建省,泉州市,石狮市,锦尚镇
350581106,福建省,泉州市,石狮市,永宁镇
350581400,福建省,泉州市,石狮市,石狮高新技术产业开发区
350582001,福建省,泉州市,晋江市,青阳街道
350582002,福建省,泉州市,晋江市,梅岭街道
350582003,福建省,泉州市,晋江市,西园街道
350582004,福建省,泉州市,晋江市,罗山街道
350582005,福建省,泉州市,晋江市,新塘街道
350582006,福建省,泉州市,晋江市,灵源街道
350582101,福建省,泉州市,晋江市,安海镇
350582102,福建省,泉州市,晋江市,磁灶镇
350582103,福建省,泉州市,晋江市,陈埭镇
350582104,福建省,泉州市,晋江市,东石镇
350582105,福建省,泉州市,晋江市,深沪镇
350582106,福建省,泉州市,晋江市,金井镇
350582107,福建省,泉州市,晋江市,池店镇
350582109,福建省,泉州市,晋江市,内坑镇
350582110,福建省,泉州市,晋江市,龙湖镇
350582111,福建省,泉州市,晋江市,永和镇
350582112,福建省,泉州市,晋江市,英林镇
350582113,福建省,泉州市,晋江市,紫帽镇
350582114,福建省,泉州市,晋江市,西滨镇
350582400,福建省,泉州市,晋江市,安平开发区
350582401,福建省,泉州市,晋江市,晋江市经济开发区
350582402,福建省,泉州市,晋江市,泉州综合保税区
350583001,福建省,泉州市,南安市,溪美街道
350583002,福建省,泉州市,南安市,柳城街道
350583003,福建省,泉州市,南安市,美林街道
350583100,福建省,泉州市,南安市,省新镇
350583101,福建省,泉州市,南安市,仑苍镇
350583102,福建省,泉州市,南安市,东田镇
350583103,福建省,泉州市,南安市,英都镇
350583104,福建省,泉州市,南安市,翔云镇
350583105,福建省,泉州市,南安市,金淘镇
350583106,福建省,泉州市,南安市,诗山镇
350583107,福建省,泉州市,南安市,蓬华镇
350583108,福建省,泉州市,南安市,码头镇
350583109,福建省,泉州市,南安市,九都镇
350583110,福建省,泉州市,南安市,乐峰镇
350583111,福建省,泉州市,南安市,罗东镇
350583112,福建省,泉州市,南安市,梅山镇
350583113,福建省,泉州市,南安市,洪濑镇
350583114,福建省,泉州市,南安市,洪梅镇
350583115,福建省,泉州市,南安市,康美镇
350583116,福建省,泉州市,南安市,丰州镇
350583117,福建省,泉州市,南安市,霞美镇
350583118,福建省,泉州市,南安市,官桥镇
350583119,福建省,泉州市,南安市,水头镇
350583120,福建省,泉州市,南安市,石井镇
350583200,福建省,泉州市,南安市,眉山乡
350583201,福建省,泉州市,南安市,向阳乡
350583400,福建省,泉州市,南安市,雪峰华侨经济开发区
350602001,福建省,漳州市,芗城区,东铺头街道
350602002,福建省,漳州市,芗城区,西桥街道
350602003,福建省,漳州市,芗城区,新桥街道
350602004,福建省,漳州市,芗城区,巷口街道
350602005,福建省,漳州市,芗城区,南坑街道
350602006,福建省,漳州市,芗城区,通北街道
350602007,福建省,漳州市,芗城区,芝山街道
350602008,福建省,漳州市,芗城区,石亭街道
350602100,福建省,漳州市,芗城区,浦南镇
350602101,福建省,漳州市,芗城区,天宝镇
350602400,福建省,漳州市,芗城区,芗城区奶牛场
350602402,福建省,漳州市,芗城区,天宝林场
350603001,福建省,漳州市,龙文区,步文街道
350603002,福建省,漳州市,龙文区,碧湖街道
350603003,福建省,漳州市,龙文区,蓝田街道
350603004,福建省,漳州市,龙文区,朝阳街道
350603005,福建省,漳州市,龙文区,景山街道
350603103,福建省,漳州市,龙文区,郭坑镇
350603500,福建省,漳州市,龙文区,蓝田开发区
350604001,福建省,漳州市,龙海区,石码街道
350604100,福建省,漳州市,龙海区,海澄镇
350604101,福建省,漳州市,龙海区,角美镇
350604102,福建省,漳州市,龙海区,白水镇
350604103,福建省,漳州市,龙海区,浮宫镇
350604104,福建省,漳州市,龙海区,程溪镇
350604105,福建省,漳州市,龙海区,港尾镇
350604106,福建省,漳州市,龙海区,九湖镇
350604107,福建省,漳州市,龙海区,颜厝镇
350604108,福建省,漳州市,龙海区,榜山镇
350604109,福建省,漳州市,龙海区,紫泥镇
350604110,福建省,漳州市,龙海区,东园镇
350604200,福建省,漳州市,龙海区,东泗乡
350604201,福建省,漳州市,龙海区,隆教畲族乡
350604400,福建省,漳州市,龙海区,双第华侨农场
350604401,福建省,漳州市,龙海区,九龙岭林场
350604403,福建省,漳州市,龙海区,良种场
350604405,福建省,漳州市,龙海区,林下林场
350604501,福建省,漳州市,龙海区,招商局漳州开发区
350605100,福建省,漳州市,长泰区,武安镇
350605101,福建省,漳州市,长泰区,岩溪镇
350605102,福建省,漳州市,长泰区,陈巷镇
350605103,福建省,漳州市,长泰区,枋洋镇
350605200,福建省,漳州市,长泰区,坂里乡
350605400,福建省,漳州市,长泰区,国营古农农场
350605500,福建省,漳州市,长泰区,长泰经济开发区
350605501,福建省,漳州市,长泰区,马洋溪生态旅游区
350605502,福建省,漳州市,长泰区,林墩工业区
350622100,福建省,漳州市,云霄县,云陵镇
350622101,福建省,漳州市,云霄县,陈岱镇
350622102,福建省,漳州市,云霄县,东厦镇
350622103,福建省,漳州市,云霄县,莆美镇
350622104,福建省,漳州市,云霄县,列屿镇
350622105,福建省,漳州市,云霄县,火田镇
350622200,福建省,漳州市,云霄县,下河乡
350622201,福建省,漳州市,云霄县,马铺乡
350622202,福建省,漳州市,云霄县,和平乡
350622500,福建省,漳州市,云霄县,常山华侨经济开发区
350622501,福建省,漳州市,云霄县,云陵工业开发区
350623100,福建省,漳州市,漳浦县,绥安镇
350623101,福建省,漳州市,漳浦县,旧镇镇
350623102,福建省,漳州市,漳浦县,佛昙镇
350623103,福建省,漳州市,漳浦县,赤湖镇
350623104,福建省,漳州市,漳浦县,杜浔镇
350623105,福建省,漳州市,漳浦县,霞美镇
350623106,福建省,漳州市,漳浦县,官浔镇
350623107,福建省,漳州市,漳浦县,石榴镇
350623108,福建省,漳州市,漳浦县,盘陀镇
350623109,福建省,漳州市,漳浦县,长桥镇
350623110,福建省,漳州市,漳浦县,前亭镇
350623111,福建省,漳州市,漳浦县,马坪镇
350623112,福建省,漳州市,漳浦县,深土镇
350623113,福建省,漳州市,漳浦县,六鳌镇
350623114,福建省,漳州市,漳浦县,沙西镇
350623115,福建省,漳州市,漳浦县,古雷镇
350623116,福建省,漳州市,漳浦县,大南坂镇
350623200,福建省,漳州市,漳浦县,南浦乡
350623201,福建省,漳州市,漳浦县,赤岭畲族乡
350623202,福建省,漳州市,漳浦县,湖西畲族乡
350623203,福建省,漳州市,漳浦县,赤土乡
350623400,福建省,漳州市,漳浦县,漳浦盐场
350623405,福建省,漳州市,漳浦县,南山华侨茶果场
350623406,福建省,漳州市,漳浦县,中西林场
350623408,福建省,漳州市,漳浦县,下蔡林场
350624100,福建省,漳州市,诏安县,南诏镇
350624101,福建省,漳州市,诏安县,四都镇
350624102,福建省,漳州市,诏安县,梅岭镇
350624103,福建省,漳州市,诏安县,桥东镇
350624104,福建省,漳州市,诏安县,深桥镇
350624105,福建省,漳州市,诏安县,太平镇
350624106,福建省,漳州市,诏安县,霞葛镇
350624107,福建省,漳州市,诏安县,官陂镇
350624108,福建省,漳州市,诏安县,秀篆镇
350624109,福建省,漳州市,诏安县,西潭镇
350624200,福建省,漳州市,诏安县,金星乡
350624202,福建省,漳州市,诏安县,白洋乡
350624203,福建省,漳州市,诏安县,建设乡
350624204,福建省,漳州市,诏安县,红星乡
350624205,福建省,漳州市,诏安县,梅洲乡
350624402,福建省,漳州市,诏安县,国营湖内林场
350624403,福建省,漳州市,诏安县,岭下溪国有防护林场
350624501,福建省,漳州市,诏安县,诏安工业园区
350624502,福建省,漳州市,诏安县,诏安金都工业集中区
350626100,福建省,漳州市,东山县,西埔镇
350626101,福建省,漳州市,东山县,樟塘镇
350626102,福建省,漳州市,东山县,康美镇
350626103,福建省,漳州市,东山县,杏陈镇
350626104,福建省,漳州市,东山县,陈城镇
350626105,福建省,漳州市,东山县,前楼镇
350626106,福建省,漳州市,东山县,铜陵镇
350627100,福建省,漳州市,南靖县,山城镇
350627101,福建省,漳州市,南靖县,丰田镇
350627102,福建省,漳州市,南靖县,靖城镇
350627103,福建省,漳州市,南靖县,龙山镇
350627104,福建省,漳州市,南靖县,金山镇
350627105,福建省,漳州市,南靖县,和溪镇
350627106,福建省,漳州市,南靖县,奎洋镇
350627107,福建省,漳州市,南靖县,梅林镇
350627108,福建省,漳州市,南靖县,书洋镇
350627109,福建省,漳州市,南靖县,船场镇
350627110,福建省,漳州市,南靖县,南坑镇
350628100,福建省,漳州市,平和县,小溪镇
350628101,福建省,漳州市,平和县,山格镇
350628102,福建省,漳州市,平和县,文峰镇
350628103,福建省,漳州市,平和县,南胜镇
350628104,福建省,漳州市,平和县,坂仔镇
350628105,福建省,漳州市,平和县,安厚镇
350628106,福建省,漳州市,平和县,大溪镇
350628107,福建省,漳州市,平和县,霞寨镇
350628108,福建省,漳州市,平和县,九峰镇
350628109,福建省,漳州市,平和县,芦溪镇
350628200,福建省,漳州市,平和县,五寨乡
350628201,福建省,漳州市,平和县,国强乡
350628202,福建省,漳州市,平和县,崎岭乡
350628203,福建省,漳州市,平和县,长乐乡
350628204,福建省,漳州市,平和县,秀峰乡
350628401,福建省,漳州市,平和县,福建平和工业园区
350629100,福建省,漳州市,华安县,华丰镇
350629101,福建省,漳州市,华安县,丰山镇
350629102,福建省,漳州市,华安县,沙建镇
350629103,福建省,漳州市,华安县,新圩镇
350629104,福建省,漳州市,华安县,高安镇
350629105,福建省,漳州市,华安县,仙都镇
350629200,福建省,漳州市,华安县,高车乡
350629201,福建省,漳州市,华安县,马坑乡
350629203,福建省,漳州市,华安县,湖林乡
350629400,福建省,漳州市,华安县,福建土楼（华安）旅游区
350702001,福建省,南平市,延平区,梅山街道
350702002,福建省,南平市,延平区,黄墩街道
350702003,福建省,南平市,延平区,紫云街道
350702004,福建省,南平市,延平区,四鹤街道
350702005,福建省,南平市,延平区,水南街道
350702006,福建省,南平市,延平区,水东街道
350702100,福建省,南平市,延平区,来舟镇
350702101,福建省,南平市,延平区,樟湖镇
350702102,福建省,南平市,延平区,夏道镇
350702103,福建省,南平市,延平区,西芹镇
350702104,福建省,南平市,延平区,峡阳镇
350702105,福建省,南平市,延平区,南山镇
350702106,福建省,南平市,延平区,大横镇
350702107,福建省,南平市,延平区,王台镇
350702108,福建省,南平市,延平区,太平镇
350702109,福建省,南平市,延平区,塔前镇
350702110,福建省,南平市,延平区,茫荡镇
350702111,福建省,南平市,延平区,洋后镇
350702112,福建省,南平市,延平区,炉下镇
